cod_curso,curso,seccion_key,horarios
CS251,SISTEMAS OPERATIVOS,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 09:00 - 11:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M302(60)"", ""Vacantes"": 44, ""Matriculados"": 20, ""Docente"": ""Pinto Larrea, Mauricio Jorge "", ""Correo"": ""mpinto@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 14:00 - 16:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M302(60)"", ""Vacantes"": 44, ""Matriculados"": 20, ""Docente"": ""Pinto Larrea, Mauricio Jorge "", ""Correo"": ""mpinto@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 12:00 - 14:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""12:00"", ""Hora_fin"": ""14:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A707(44)"", ""Vacantes"": 44, ""Matriculados"": 20, ""Docente"": ""Gonzalez Reaño, Jorge Luis"", ""Correo"": ""jgonzalez@utec.edu.pe""}]"
CS251,SISTEMAS OPERATIVOS,2.01,"[{""Seccion"": 2, ""Grupo"": ""LABORATORIO 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 13:00 - 15:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""13:00"", ""Hora_fin"": ""15:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M302(60)"", ""Vacantes"": 45, ""Matriculados"": 11, ""Docente"": ""Pinto Larrea, Mauricio Jorge "", ""Correo"": ""mpinto@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""LABORATORIO 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 14:00 - 16:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M801(45)"", ""Vacantes"": 45, ""Matriculados"": 11, ""Docente"": ""Pinto Larrea, Mauricio Jorge "", ""Correo"": ""mpinto@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""TEORÍA 2"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 10:00 - 12:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""10:00"", ""Hora_fin"": ""12:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A801(45)"", ""Vacantes"": 45, ""Matriculados"": 11, ""Docente"": ""Gonzalez Reaño, Jorge Luis"", ""Correo"": ""jgonzalez@utec.edu.pe""}]"
ID101,INGLES TECNICO PROFESIONAL,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 08:00 - 10:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA L202"", ""Vacantes"": 24, ""Matriculados"": 20, ""Docente"": ""Ramirez Quiroz, Elmer Hernán"", ""Correo"": ""eramirez@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 08:00 - 10:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA L202"", ""Vacantes"": 24, ""Matriculados"": 20, ""Docente"": ""Ramirez Quiroz, Elmer Hernán"", ""Correo"": ""eramirez@utec.edu.pe""}]"
CS211,TEORIA DE LA COMPUTACION,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 07:00 - 09:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M302(60)"", ""Vacantes"": 49, ""Matriculados"": 48, ""Docente"": ""Napa Bernuy, Angel Gerardo "", ""Correo"": ""anapa@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 07:00 - 09:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M302(60)"", ""Vacantes"": 49, ""Matriculados"": 48, ""Docente"": ""Napa Bernuy, Angel Gerardo "", ""Correo"": ""anapa@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 14:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M302(60)"", ""Vacantes"": 49, ""Matriculados"": 48, ""Docente"": ""Napa Bernuy, Angel Gerardo "", ""Correo"": ""anapa@utec.edu.pe""}]"
CS211,TEORIA DE LA COMPUTACION,2.01,"[{""Seccion"": 2, ""Grupo"": ""LABORATORIO 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 14:00 - 16:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M804(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Napa Bernuy, Angel Gerardo "", ""Correo"": ""anapa@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""LABORATORIO 2.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 13:00 - 15:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""13:00"", ""Hora_fin"": ""15:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M804(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Napa Bernuy, Angel Gerardo "", ""Correo"": ""anapa@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""TEORÍA 2"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 13:00 - 15:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""13:00"", ""Hora_fin"": ""15:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A804(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Napa Bernuy, Angel Gerardo "", ""Correo"": ""anapa@utec.edu.pe""}]"
CS351,SEGURIDAD EN COMPUTACION,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 18:00 - 22:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""22:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A702(44)"", ""Vacantes"": 30, ""Matriculados"": 5, ""Docente"": ""GASTULO SALAZAR, LUIS MIGUEL "", ""Correo"": ""lgastulo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 18:00 - 20:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""18:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A708(44)"", ""Vacantes"": 30, ""Matriculados"": 5, ""Docente"": ""GASTULO SALAZAR, LUIS MIGUEL "", ""Correo"": ""lgastulo@utec.edu.pe""}]"
CS1D3,ALGEBRA ABSTRACTA,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Sab. 07:00 - 09:00"", ""Dia"": ""Sab"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M803(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Barraza Bernaola, Julio Cesar"", ""Correo"": ""jbarraza@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 14:00 - 15:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""15:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 1"", ""Vacantes"": 240, ""Matriculados"": 240, ""Docente"": ""Barraza Bernaola, Julio Cesar"", ""Correo"": ""jbarraza@utec.edu.pe""}]"
CS1D3,ALGEBRA ABSTRACTA,1.02,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.02"", ""Modalidad"": ""Presencial"", ""Horario"": ""Sab. 11:00 - 13:00"", ""Dia"": ""Sab"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M803(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Anco Blas, Edith Chavely "", ""Correo"": ""eanco@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 14:00 - 15:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""15:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 1"", ""Vacantes"": 240, ""Matriculados"": 240, ""Docente"": ""Barraza Bernaola, Julio Cesar"", ""Correo"": ""jbarraza@utec.edu.pe""}]"
CS1D3,ALGEBRA ABSTRACTA,1.03,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.03"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 15:00 - 17:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""17:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M804(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Anco Blas, Edith Chavely "", ""Correo"": ""eanco@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 14:00 - 15:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""15:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 1"", ""Vacantes"": 240, ""Matriculados"": 240, ""Docente"": ""Barraza Bernaola, Julio Cesar"", ""Correo"": ""jbarraza@utec.edu.pe""}]"
CS1D3,ALGEBRA ABSTRACTA,1.04,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.04"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 07:00 - 09:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M804(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Perez Cupe, Rosulo "", ""Correo"": ""rperezc@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 14:00 - 15:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""15:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 1"", ""Vacantes"": 240, ""Matriculados"": 240, ""Docente"": ""Barraza Bernaola, Julio Cesar"", ""Correo"": ""jbarraza@utec.edu.pe""}]"
CS1D3,ALGEBRA ABSTRACTA,1.05,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.05"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 13:00 - 15:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""13:00"", ""Hora_fin"": ""15:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M604(30)"", ""Vacantes"": 30, ""Matriculados"": 30, ""Docente"": ""Barraza Bernaola, Julio Cesar"", ""Correo"": ""jbarraza@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Lun. 14:00 - 15:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""15:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 1"", ""Vacantes"": 240, ""Matriculados"": 240, ""Docente"": ""Barraza Bernaola, Julio Cesar"", ""Correo"": ""jbarraza@utec.edu.pe""}]"
FG202,APRECIACION LITERARIA,1.01,"[{""Seccion"": 1, ""Grupo"": ""LABORATORIO 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 08:00 - 10:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M603(30)"", ""Vacantes"": 10, ""Matriculados"": 5, ""Docente"": ""Millán Falconí, Armando "", ""Correo"": ""amillan@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA VIRTUAL 1"", ""Modalidad"": ""Sincronico"", ""Horario"": ""Jue. 09:00 - 11:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA Virtual 110"", ""Vacantes"": 10, ""Matriculados"": 5, ""Docente"": ""Millán Falconí, Armando "", ""Correo"": ""amillan@utec.edu.pe""}]"
CB111,FISICA COMPUTACIONAL,1.01,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1.01"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 15:00 - 17:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""17:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A705(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Castillo Ruiz, Oscar Eduardo"", ""Correo"": ""ocastillo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 11:00 - 13:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AUDITORIO"", ""Vacantes"": 134, ""Matriculados"": 132, ""Docente"": ""Cuyubamba Espinoza, Marco Antonio "", ""Correo"": ""mcuyubamba@utec.edu.pe""}]"
CB111,FISICA COMPUTACIONAL,1.02,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1.02"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 12:00 - 14:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""12:00"", ""Hora_fin"": ""14:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A801(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Castillo Ruiz, Oscar Eduardo"", ""Correo"": ""ocastillo@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 11:00 - 13:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AUDITORIO"", ""Vacantes"": 134, ""Matriculados"": 132, ""Docente"": ""Cuyubamba Espinoza, Marco Antonio "", ""Correo"": ""mcuyubamba@utec.edu.pe""}]"
CB111,FISICA COMPUTACIONAL,1.03,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1.03"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 11:00 - 13:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA M303(60)"", ""Vacantes"": 45, ""Matriculados"": 43, ""Docente"": ""Cuyubamba Espinoza, Marco Antonio "", ""Correo"": ""mcuyubamba@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 11:00 - 13:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA AUDITORIO"", ""Vacantes"": 134, ""Matriculados"": 132, ""Docente"": ""Cuyubamba Espinoza, Marco Antonio "", ""Correo"": ""mcuyubamba@utec.edu.pe""}]"
FG105,APRECIACION MUSICAL,1,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 19:00 - 20:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""19:00"", ""Hora_fin"": ""20:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A705(44)"", ""Vacantes"": 44, ""Matriculados"": 37, ""Docente"": ""Hopkins Barriga, Aranzazu Marcela "", ""Correo"": ""ahopkins@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Sab. 09:00 - 11:00"", ""Dia"": ""Sab"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A706(44)"", ""Vacantes"": 44, ""Matriculados"": 37, ""Docente"": ""Hopkins Barriga, Aranzazu Marcela "", ""Correo"": ""ahopkins@utec.edu.pe""}]"
FG105,APRECIACION MUSICAL,2,"[{""Seccion"": 2, ""Grupo"": ""TEORÍA 2"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mar. 15:00 - 16:00"", ""Dia"": ""Mar"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A906(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Alayza Prager, Cristina "", ""Correo"": ""calayza@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""TEORÍA 2"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 15:00 - 17:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""17:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A905(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Alayza Prager, Cristina "", ""Correo"": ""calayza@utec.edu.pe""}]"
FG105,APRECIACION MUSICAL,3,"[{""Seccion"": 3, ""Grupo"": ""TEORÍA 3"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 11:00 - 13:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""11:00"", ""Hora_fin"": ""13:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A708(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Reaño Donair, Violeta Stephanie"", ""Correo"": ""vreano@utec.edu.pe""}, {""Seccion"": 3, ""Grupo"": ""TEORÍA 3"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 13:00 - 14:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""13:00"", ""Hora_fin"": ""14:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A907(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Reaño Donair, Violeta Stephanie"", ""Correo"": ""vreano@utec.edu.pe""}]"
FG105,APRECIACION MUSICAL,4,"[{""Seccion"": 4, ""Grupo"": ""TEORÍA 4"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 15:00 - 16:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""15:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A803(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Collado Saavedra, Ximena "", ""Correo"": ""xcollado@utec.edu.pe""}, {""Seccion"": 4, ""Grupo"": ""TEORÍA 4"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 14:00 - 16:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""14:00"", ""Hora_fin"": ""16:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A803(45)"", ""Vacantes"": 45, ""Matriculados"": 45, ""Docente"": ""Collado Saavedra, Ximena "", ""Correo"": ""xcollado@utec.edu.pe""}]"
FG105,APRECIACION MUSICAL,6,"[{""Seccion"": 6, ""Grupo"": ""TEORÍA 6"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 07:00 - 08:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""08:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A904(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Castillo Cerf, Diana "", ""Correo"": ""dcastillo@utec.edu.pe""}, {""Seccion"": 6, ""Grupo"": ""TEORÍA 6"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 16:00 - 18:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""16:00"", ""Hora_fin"": ""18:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A905(44)"", ""Vacantes"": 44, ""Matriculados"": 44, ""Docente"": ""Castillo Cerf, Diana "", ""Correo"": ""dcastillo@utec.edu.pe""}]"
FG221,HISTORIA DE LA CIENCIA Y TECNOLOGIA,1,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 09:00 - 11:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A905(44)"", ""Vacantes"": 30, ""Matriculados"": 18, ""Docente"": ""Flores Luyo, Luis Ernesto "", ""Correo"": ""lfloresl@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Jue. 08:00 - 10:00"", ""Dia"": ""Jue"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A804(45)"", ""Vacantes"": 30, ""Matriculados"": 18, ""Docente"": ""Flores Luyo, Luis Ernesto "", ""Correo"": ""lfloresl@utec.edu.pe""}]"
FG221,HISTORIA DE LA CIENCIA Y TECNOLOGIA,2,"[{""Seccion"": 2, ""Grupo"": ""TEORÍA 2"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 08:00 - 10:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A904(44)"", ""Vacantes"": 44, ""Matriculados"": 37, ""Docente"": ""Flores Luyo, Luis Ernesto "", ""Correo"": ""lfloresl@utec.edu.pe""}, {""Seccion"": 2, ""Grupo"": ""TEORÍA 2"", ""Modalidad"": ""Presencial"", ""Horario"": ""Vie. 07:00 - 09:00"", ""Dia"": ""Vie"", ""Hora_inicio"": ""07:00"", ""Hora_fin"": ""09:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A904(44)"", ""Vacantes"": 44, ""Matriculados"": 37, ""Docente"": ""Flores Luyo, Luis Ernesto "", ""Correo"": ""lfloresl@utec.edu.pe""}]"
FG201,APRECIACION ARTISTICA,1,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 10:00 - 11:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""10:00"", ""Hora_fin"": ""11:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A401(20)"", ""Vacantes"": 15, ""Matriculados"": 13, ""Docente"": ""Sagastegui Heredia, Carla Liliana "", ""Correo"": ""csagastegui@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 10:00 - 12:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""10:00"", ""Hora_fin"": ""12:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A502(15)"", ""Vacantes"": 15, ""Matriculados"": 13, ""Docente"": ""Sagastegui Heredia, Carla Liliana "", ""Correo"": ""csagastegui@utec.edu.pe""}]"
FG204,TEOLOGIA,1,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Lun. 08:00 - 10:00"", ""Dia"": ""Lun"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA L506"", ""Vacantes"": 22, ""Matriculados"": 22, ""Docente"": ""Rodriguez Wu, Lucia Geovanna"", ""Correo"": ""lrodriguezw@utec.edu.pe""}, {""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Mie. 08:00 - 10:00"", ""Dia"": ""Mie"", ""Hora_inicio"": ""08:00"", ""Hora_fin"": ""10:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA L506"", ""Vacantes"": 22, ""Matriculados"": 22, ""Docente"": ""Rodriguez Wu, Lucia Geovanna"", ""Correo"": ""lrodriguezw@utec.edu.pe""}]"
FG301,ENSENANZA SOCIAL DE LA IGLESIA,1,"[{""Seccion"": 1, ""Grupo"": ""TEORÍA 1"", ""Modalidad"": ""Presencial"", ""Horario"": ""Sab. 09:00 - 12:00"", ""Dia"": ""Sab"", ""Hora_inicio"": ""09:00"", ""Hora_fin"": ""12:00"", ""Frecuencia"": ""Semana General"", ""Ubicacion"": ""UTEC-BA A708(44)"", ""Vacantes"": 24, ""Matriculados"": 15, ""Docente"": ""Florez Parodi, Luis Enrique"", ""Correo"": ""lflorez@utec.edu.pe""}]"
